count,temperature,command,error,feedback     
  8111,31, 138.50,   0.67, 139.17
  8112,31, 164.00,  -0.77, 163.23
  8113,31, 159.00,  -0.41, 158.59
  8114,31, 168.50,  -1.01, 167.49
  8115,31, 121.00,   1.13, 122.13
  8116,31, 112.50,   1.49, 113.99
  8117,31, 112.50,   1.49, 113.99
  8118,31,  92.00,   1.94,  93.94
  8119,31, 167.00,  -1.26, 165.74
  8120,31,  83.00,   1.92,  84.92
  8121,31, 132.00,   0.41, 132.41
  8122,31, 165.50,  -1.14, 164.36
  8123,31,  62.00,   2.00,  64.00
  8124,31,  51.50,   1.97,  53.47
  8125,31, 132.50,   0.41, 132.91
  8126,31,  76.00,   2.03,  78.03
  8127,31,  21.00,   0.40,  21.40
  8128,31, 122.50,   0.76, 123.26
  8129,31, 136.00,   0.17, 136.17
  8130,31,  35.00,   1.43,  36.43
  8131,30, 139.00,   0.17, 139.17
  8132,31,  28.00,   1.79,  29.79
  8133,31,  73.50,   2.02,  75.52
  8134,31,  16.00,   0.76,  16.76
  8135,31,  33.00,   1.93,  34.93
  8136,31, 133.00,   0.53, 133.53
  8137,31, 135.50,   0.16, 135.66
  8138,31, 151.50,  -0.30, 151.20
  8139,31, 157.00,  -0.66, 156.34
  8140,31,  28.00,   1.42,  29.42
  8141,31,  47.50,   1.96,  49.46
  8142,31,  11.50,  -0.13,  11.37
  8143,31,  90.50,   2.06,  92.56
  8144,31,  98.50,   1.33,  99.83
  8145,31, 107.00,   1.48, 108.48
  8146,31,  36.00,   1.68,  37.68
  8147,31,  70.50,   2.14,  72.64
  8148,31,  89.50,   2.06,  91.56
  8149,31,  40.50,   1.44,  41.94
  8150,31, 102.00,   1.59, 103.59
  8151,31,  96.50,   1.58,  98.08
  8152,31,  86.50,   2.05,  88.55
  8153,31, 116.00,   0.75, 116.75
  8154,31, 154.50,  -0.67, 153.83
  8155,31,  89.50,   2.06,  91.56
  8156,31,  39.00,   1.57,  40.57
  8157,31,  93.50,   1.95,  95.45
  8158,31, 146.50,  -0.31, 146.19
  8159,31,  77.50,   1.91,  79.41
  8160,31, 101.50,   1.34, 102.84
  8161,31, 160.50,  -0.90, 159.60
  8162,31,  66.00,   2.01,  68.01
  8163,31, 111.00,   1.11, 112.11
  8164,31, 122.50,   0.64, 123.14
  8165,31, 108.00,   1.60, 109.60
  8166,31, 131.50,   0.53, 132.03
  8167,31, 132.50,   0.53, 133.03
  8168,31,  20.50,   0.90,  21.40
  8169,31, 117.50,   0.75, 118.25
  8170,31,  90.00,   2.06,  92.06
  8171,31, 151.50,  -0.30, 151.20
  8172,31,  74.00,   2.02,  76.02
  8173,31, 168.50,  -1.26, 167.24
  8174,31,  59.50,   2.12,  61.62
  8175,31, 136.50,   0.17, 136.67
  8176,31,  76.50,   2.03,  78.53
  8177,31,  12.00,  -0.25,  11.75
  8178,31,  98.00,   2.08, 100.08
  8179,31, 156.00,  -0.29, 155.71
  8180,31,  73.00,   2.02,  75.02
  8181,31,  92.00,   2.19,  94.19
  8182,31,  30.00,   1.67,  31.67
  8183,31,  64.00,   2.13,  66.13
  8184,31,  68.50,   1.51,  70.01
  8185,31, 124.50,   0.64, 125.14
  8186,31, 163.50,  -0.77, 162.73
  8187,31,  49.00,   1.97,  50.97
  8188,31,  89.00,   2.19,  91.19
  8189,31, 131.50,   0.66, 132.16
  8190,31,  12.50,  -0.12,  12.38
  8191,31, 169.00,  -1.39, 167.61
  8192,31,  89.00,   1.81,  90.81
  8193,31,  76.50,   1.91,  78.41
  8194,31,  40.50,   1.82,  42.32
  8195,31,  33.00,   1.93,  34.93
  8196,31, 139.50,   0.05, 139.55
  8197,31,  18.00,   0.51,  18.51
  8198,31,  11.50,   0.75,  12.25
  8199,31,  52.50,   1.97,  54.47
  8200,31, 112.50,   1.11, 113.61
  8201,31, 109.50,   1.61, 111.11
  8202,31, 121.00,   0.63, 121.63
  8203,31,  79.50,   2.04,  81.54
  8204,31, 167.50,  -1.14, 166.36
  8205,31,  91.50,   1.69,  93.19
  8206,31,  67.50,   2.13,  69.63
  8207,31,  71.00,   1.64,  72.64
  8208,31,  71.00,   1.64,  72.64
  8209,31,  96.00,   1.58,  97.58
  8210,31,  47.50,   1.96,  49.46
  8211,31,  41.50,   1.70,  43.20
  8212,31, 143.00,   0.06, 143.06
  8213,31, 127.50,   1.15, 128.65
  8214,31,  46.00,   1.21,  47.21
  8215,31,  59.50,   2.37,  61.87
  8216,31, 160.50,  -0.78, 159.72
  8217,31,  22.00,   0.90,  22.90
  8218,31,  73.50,   2.02,  75.52
  8219,31,  44.50,   1.58,  46.08
  8220,31, 116.50,   0.62, 117.12
  8221,31,  19.50,   0.89,  20.39
  8222,31, 130.00,   0.65, 130.65
  8223,31,  16.50,   0.64,  17.14
  8224,31,  50.50,   1.97,  52.47
  8225,31, 103.00,   1.72, 104.72
  8226,31,  84.00,   2.05,  86.05
  8227,31,  84.50,   1.55,  86.05
  8228,31,  88.00,   1.43,  89.43
  8229,31,  27.50,   1.41,  28.91
  8230,31, 159.00,  -0.41, 158.59
  8231,31, 132.00,   1.16, 133.16
  8232,31,  38.50,   1.94,  40.44
  8233,31,  69.50,   2.01,  71.51
  8234,31,  13.50,  -0.12,  13.38
  8235,31,  70.50,   2.02,  72.52
  8236,31,  35.00,   1.43,  36.43
  8237,31,  18.50,   0.89,  19.39
  8238,31, 121.00,   1.01, 122.01
  8239,31, 109.00,   1.61, 110.61
  8240,31,  68.50,   2.14,  70.64
  8241,31, 102.50,   1.59, 104.09
  8242,31,  22.00,   1.28,  23.28
  8243,31,  76.00,   2.03,  78.03
  8244,31, 146.50,   0.07, 146.57
  8245,31, 168.00,  -1.14, 166.86
  8246,31, 151.50,  -0.05, 151.45
  8247,31,  35.50,   1.43,  36.93
  8248,31,  36.50,   0.43,  36.93
  8249,31,  33.50,   1.93,  35.43
  8250,31,  63.50,   2.50,  66.00
  8251,31,  58.00,   2.11,  60.11
  8252,31, 157.50,  -0.28, 157.22
  8253,31,  34.00,   1.43,  35.43
  8254,31,  94.50,   1.95,  96.45
  8255,31,  96.50,   1.58,  98.08
  8256,31,  90.50,   2.06,  92.56
  8257,31,  35.00,   1.68,  36.68
  8258,31,  29.50,   1.92,  31.42
  8259,31, 131.50,   0.53, 132.03
  8260,31,  98.50,   1.83, 100.33
  8261,31,  79.50,   2.04,  81.54
  8262,31,  64.50,   2.13,  66.63
  8263,31,  77.50,   1.78,  79.28
  8264,31, 122.00,   0.63, 122.63
  8265,31,  37.00,   1.94,  38.94
  8266,31, 142.00,   0.05, 142.05
  8267,31, 106.50,   1.60, 108.10
  8268,31, 103.50,   1.59, 105.09
  8269,31,  99.50,   1.71, 101.21
  8270,31, 135.50,   0.42, 135.92
  8271,31, 101.00,   1.96, 102.96
  8272,31, 152.50,  -0.05, 152.45
  8273,31,  88.50,   2.06,  90.56
  8274,31, 111.00,   1.11, 112.11
  8275,31, 107.50,   1.60, 109.10
  8276,31,  49.00,   1.84,  50.84
  8277,31, 134.50,   0.66, 135.16
  8278,31,  32.00,   1.55,  33.55
  8279,31,  89.00,   2.06,  91.06
  8280,31,  61.50,   2.25,  63.75
  8281,31, 141.50,   0.18, 141.68
  8282,31,  82.50,   2.30,  84.80
  8283,31, 140.50,   0.05, 140.55
  8284,31, 147.50,   0.19, 147.69
  8285,31,  97.00,   2.08,  99.08
  8286,31,  25.00,   1.41,  26.41
  8287,31,  76.50,   2.03,  78.53
  8288,31, 167.00,  -1.01, 165.99
  8289,31,  68.00,   2.01,  70.01
  8290,31,  85.50,   2.05,  87.55
  8291,31,  15.00,   0.26,  15.26
  8292,31,  65.00,   2.50,  67.50
  8293,29,  51.00,   1.97,  52.97
  8294,31,  11.00,  -0.25,  10.75
  8295,31, 158.00,  -0.28, 157.72
  8296,31,  51.50,   1.47,  52.97
  8297,31, 120.00,   1.01, 121.01
  8298,31,  90.00,   2.06,  92.06
  8299,31, 166.50,  -0.89, 165.61
  8300,31,  45.50,   1.71,  47.21
  8301,31,  56.00,   1.98,  57.98
  8302,31,  12.50,   0.13,  12.63
  8303,31,  59.50,   1.99,  61.49
  8304,31,  22.50,   1.28,  23.78
  8305,29,  31.00,   1.05,  32.05
  8306,31,  55.50,   2.23,  57.73
  8307,31,  43.00,   1.95,  44.95
  8308,31, 130.00,   0.53, 130.53
  8309,31, 113.00,   1.62, 114.62
  8310,31, 136.50,   0.29, 136.79
  8311,31,  11.50,  -0.13,  11.37
  8312,31, 160.00,  -0.78, 159.22
  8313,31, 168.00,  -1.14, 166.86
  8314,31, 129.00,   1.15, 130.15
  8315,31, 133.50,   0.41, 133.91
  8316,31,  18.50,   0.27,  18.77
  8317,31, 165.00,  -0.89, 164.11
  8318,31,  95.00,   1.95,  96.95
  8319,31,  83.00,   2.05,  85.05
  8320,31,  98.00,   1.58,  99.58
  8321,31,  98.00,   1.58,  99.58
  8322,31, 113.50,   1.12, 114.62
  8323,31,  97.50,   2.08,  99.58
  8324,31, 142.00,  -0.07, 141.93
  8325,31,  94.00,   1.95,  95.95
  8326,31,  82.00,   2.04,  84.04
  8327,31, 168.00,  -0.76, 167.24
  8328,31,  66.50,   1.88,  68.38
  8329,31,  48.00,   1.96,  49.96
  8330,31,  39.00,   1.82,  40.82
  8331,31, 100.00,   1.96, 101.96
  8332,31,  12.50,  -0.25,  12.25
  8333,31,  55.00,   2.11,  57.11
  8334,31, 162.50,  -0.77, 161.73
  8335,31, 141.00,   0.55, 141.55
  8336,31,  97.50,   1.95,  99.45
  8337,31,  58.00,   1.86,  59.86
  8338,31, 105.00,   1.47, 106.47
  8339,31, 100.00,   1.58, 101.58
  8340,31, 158.00,  -0.78, 157.22
  8341,31, 114.50,   1.49, 115.99
  8342,31, 156.50,  -0.41, 156.09
  8343,31, 164.00,  -0.77, 163.23
  8344,31,  52.50,   1.85,  54.35
  8345,31,  89.50,   2.06,  91.56
  8346,31, 129.00,   0.53, 129.53
  8347,31,  48.00,   1.96,  49.96
  8348,31, 155.50,  -0.29, 155.21
  8349,31,  18.00,   0.51,  18.51
  8350,31,  20.00,   0.39,  20.39
  8351,31, 134.50,   0.41, 134.91
  8352,31, 105.00,   1.47, 106.47
  8353,31, 125.50,   0.64, 126.14
  8354,31,  56.50,   1.98,  58.48
  8355,31,  73.50,   2.27,  75.77
  8356,31,  49.50,   1.97,  51.47
  8357,31,  79.50,   2.04,  81.54
  8358,31, 142.00,   0.05, 142.05
  8359,31,  66.00,   2.01,  68.01
  8360,31,  67.00,   1.01,  68.01
  8361,31, 102.00,   1.71, 103.71
  8362,31,  18.50,   0.52,  19.02
  8363,31, 102.50,   1.47, 103.97
  8364,31,  28.50,   1.92,  30.42
  8365,31, 117.00,   1.12, 118.12
  8366,31,  34.50,   1.43,  35.93
  8367,31,  33.50,   1.93,  35.43
  8368,31,  33.50,   1.93,  35.43
  8369,31,  85.00,   2.05,  87.05
  8370,31,  63.00,   2.00,  65.00
  8371,31, 163.50,  -0.40, 163.10
  8372,31, 167.00,  -0.89, 166.11
  8373,31,  46.50,   1.58,  48.08
  8374,31, 157.50,  -0.79, 156.71
  8375,31,  53.50,   1.98,  55.48
  8376,31,  15.50,   0.38,  15.88
  8377,31,  89.00,   2.06,  91.06
  8378,31, 102.00,   1.09, 103.09
  8379,31,  29.00,   1.67,  30.67
  8380,31, 138.00,   0.30, 138.30
  8381,31,  12.00,  -0.13,  11.87
  8382,31,  77.50,   1.66,  79.16
  8383,31,  23.50,   0.90,  24.40
  8384,31, 164.00,  -0.90, 163.10
  8385,31, 119.00,   1.63, 120.63
  8386,31, 129.50,   0.53, 130.03
  8387,31,  94.00,   2.07,  96.07
  8388,31, 150.00,   0.07, 150.07
  8389,31,  87.00,   2.43,  89.43
  8390,31,  69.50,   2.01,  71.51
  8391,31,  33.00,   1.30,  34.30
  8392,31,  61.00,   2.24,  63.24
  8393,31,  55.50,   1.73,  57.23
  8394,31,  16.00,   0.38,  16.38
  8395,31,  61.50,   2.37,  63.87
  8396,31, 145.50,   0.19, 145.69
  8397,31, 166.00,  -1.02, 164.98
  8398,31,  14.00,  -0.12,  13.88
  8399,31,  39.00,   1.94,  40.94
  8400,31,  97.50,   1.95,  99.45
  8401,31,  43.00,   1.70,  44.70
  8402,31, 164.00,  -0.90, 163.10
  8403,31, 162.00,  -0.27, 161.73
  8404,31,  86.00,   2.05,  88.05
  8405,31,  24.50,   1.41,  25.91
  8406,31,  56.50,   2.11,  58.61
  8407,31,  72.50,   2.02,  74.52
  8408,31,  72.50,   2.02,  74.52
  8409,31, 107.50,   1.10, 108.60
  8410,31,  39.50,   1.44,  40.94
  8411,31,  85.00,   2.05,  87.05
  8412,31,  15.00,   0.01,  15.01
  8413,31,  98.50,   1.96, 100.46
  8414,31, 164.50,  -1.02, 163.48
  8415,31, 158.00,  -0.03, 157.97
  8416,31,  37.50,   1.69,  39.19
  8417,31,  41.50,   1.45,  42.95
  8418,31, 168.50,  -1.26, 167.24
  8419,31,  44.00,   1.83,  45.83
  8420,31,  61.50,   2.25,  63.75
  8421,31,  70.50,   1.89,  72.39
  8422,31,  67.00,   2.26,  69.26
  8423,31, 169.50,  -1.26, 168.24
  8424,31, 101.50,   1.59, 103.09
  8425,31,  45.50,   1.58,  47.08
  8426,31,  46.00,   1.08,  47.08
  8427,31, 105.50,   1.10, 106.60
  8428,31,  14.00,  -0.12,  13.88
  8429,31,  75.50,   2.15,  77.65
  8430,31, 110.00,   0.98, 110.98
  8431,31,  28.00,   1.42,  29.42
  8432,31,  25.50,   1.91,  27.41
  8433,31,  46.00,   1.96,  47.96
  8434,31, 101.50,   1.46, 102.96
  8435,31,  11.50,  -0.13,  11.37
  8436,31,  58.50,   1.99,  60.49
  8437,31, 147.00,  -0.31, 146.69
  8438,31, 142.00,   0.18, 142.18
  8439,31, 152.50,  -0.67, 151.83
  8440,31, 124.50,   1.14, 125.64
  8441,31, 128.00,   0.65, 128.65
  8442,31, 119.50,   1.13, 120.63
  8443,31,  15.50,   0.51,  16.01
  8444,31, 166.00,  -0.89, 165.11
  8445,31,  37.00,   1.44,  38.44
  8446,31, 103.50,   1.59, 105.09
  8447,31, 100.50,   1.46, 101.96
  8448,31, 113.00,   0.74, 113.74
  8449,31, 152.50,  -0.17, 152.33
  8450,31, 151.00,   0.20, 151.20
  8451,31,  96.50,   1.58,  98.08
  8452,31, 103.50,   1.09, 104.59
  8453,31, 152.50,  -0.05, 152.45
  8454,31,  36.50,   1.81,  38.31
  8455,31,  58.50,   2.11,  60.61
  8456,31, 156.00,  -0.66, 155.34
  8457,31, 141.00,   0.43, 141.43
  8458,29, 128.00,   1.02, 129.02
  8459,31, 104.00,   1.47, 105.47
  8460,31,  83.50,   1.92,  85.42
  8461,31,  12.50,   0.00,  12.50
  8462,31, 119.50,   0.75, 120.25
  8463,31, 114.50,   1.12, 115.62
  8464,31,  43.50,   1.45,  44.95
  8465,31, 138.50,   0.42, 138.92
  8466,31,  78.50,   1.91,  80.41
  8467,31,  53.50,   1.98,  55.48
  8468,31,  17.50,   0.26,  17.76
  8469,31,  77.00,   1.78,  78.78
  8470,31, 145.50,   0.06, 145.56
  8471,31,  53.00,   1.98,  54.98
  8472,31, 117.50,   1.25, 118.75
  8473,31,  95.00,   1.82,  96.82
  8474,31,  87.50,   1.93,  89.43
  8475,31,  22.00,   0.90,  22.90
  8476,31, 102.00,   1.97, 103.97
  8477,31,  57.00,   1.86,  58.86
  8478,31,  16.50,   0.39,  16.89
  8479,31, 109.00,   1.23, 110.23
  8480,31,  75.00,   2.15,  77.15
  8481,31, 130.00,   0.53, 130.53
  8482,31,  27.50,   1.54,  29.04
  8483,31, 137.50,   0.17, 137.67
  8484,31, 125.00,   1.39, 126.39
  8485,31,  79.50,   1.91,  81.41
  8486,31,  88.00,   1.56,  89.56
  8487,31, 133.00,   0.28, 133.28
  8488,31,  45.50,   1.71,  47.21
  8489,31,  41.00,   1.95,  42.95
  8490,31, 123.00,   0.76, 123.76
  8491,31,  46.00,   1.58,  47.58
  8492,31,  75.50,   2.28,  77.78
  8493,31, 130.00,   0.90, 130.90
  8494,31,  72.00,   2.02,  74.02
  8495,31, 100.00,   1.46, 101.46
  8496,30,  47.00,   1.46,  48.46
  8497,31,  47.00,   1.46,  48.46
  8498,31,  15.50,   0.63,  16.13
  8499,31,  17.50,   0.26,  17.76
  8500,31,  70.00,   2.02,  72.02
  8501,31, 135.50,   0.67, 136.17
  8502,31,  69.50,   1.89,  71.39
  8503,31,  83.50,   2.17,  85.67
  8504,31,  13.50,  -0.12,  13.38
  8505,29,  16.00,   0.13,  16.13
  8506,31,  95.00,   2.07,  97.07
  8507,31, 104.00,   1.09, 105.09
  8508,31, 120.00,   0.63, 120.63
  8509,31,  56.50,   1.73,  58.23
  8510,31,  28.00,   1.42,  29.42
  8511,31, 134.00,   0.79, 134.79
  8512,31, 112.00,   1.61, 113.61
  8513,31, 135.50,   0.16, 135.66
  8514,31,  69.50,   2.01,  71.51
  8515,31,  72.50,   1.65,  74.15
  8516,31, 127.50,   0.40, 127.90
  8517,31,  11.00,  -0.13,  10.87
  8518,31,  32.50,   1.93,  34.43
  8519,31, 147.00,  -0.31, 146.69
  8520,31,  23.50,   0.78,  24.28
  8521,31,  20.00,   1.52,  21.52
  8522,31,  53.00,   1.98,  54.98
  8523,31, 101.50,   1.59, 103.09
  8524,31, 113.50,   0.99, 114.49
  8525,31,  61.00,   1.99,  62.99
  8526,31,  96.50,   1.70,  98.20
  8527,31,  60.50,   2.12,  62.62
  8528,31, 138.00,   0.17, 138.17
  8529,31,  25.50,   1.28,  26.78
  8530,31,  21.00,   1.40,  22.40
  8531,31,  13.00,   0.38,  13.38
  8532,31, 146.50,   0.19, 146.69
  8533,31,  91.00,   2.06,  93.06
  8534,31,  36.00,   1.43,  37.43
  8535,31,  75.50,   2.15,  77.65
  8536,31, 127.00,   0.65, 127.65
  8537,31, 141.50,   0.05, 141.55
  8538,31, 156.00,  -0.29, 155.71
  8539,31,  33.50,   0.93,  34.43
  8540,31, 144.50,   0.19, 144.69
  8541,31,  69.00,   2.01,  71.01
  8542,31,  94.50,   1.82,  96.32
  8543,31,  75.50,   2.03,  77.53
  8544,31,  45.50,   1.83,  47.33
  8545,31,  87.00,   2.06,  89.06
  8546,31,  59.50,   1.99,  61.49
  8547,31,  53.50,   1.98,  55.48
  8548,31,  63.50,   2.00,  65.50
  8549,31,  71.00,   1.64,  72.64
  8550,31, 150.50,  -0.30, 150.20
  8551,31,  25.00,   1.03,  26.03
  8552,31,  72.00,   2.02,  74.02
  8553,31,  70.00,   1.89,  71.89
  8554,31, 104.50,   0.97, 105.47
  8555,31, 141.50,  -0.20, 141.30
  8556,31, 121.00,   1.26, 122.26
  8557,31,  29.50,   1.42,  30.92
  8558,31, 160.00,  -0.40, 159.60
  8559,31, 162.50,  -0.77, 161.73
  8560,31, 130.50,   1.16, 131.66
  8561,31,  33.00,   1.43,  34.43
  8562,31,  30.50,   1.92,  32.42
  8563,31,  22.00,   1.65,  23.65
  8564,31,  92.00,   1.82,  93.82
  8565,31,  65.00,   2.25,  67.25
  8566,31,  86.50,   2.05,  88.55
  8567,31,  46.00,   1.96,  47.96
  8568,31,  96.50,   2.08,  98.58
  8569,31,  16.00,   0.13,  16.13
  8570,31, 116.00,   1.12, 117.12
  8571,31, 113.50,   1.49, 114.99
  8572,31, 163.50,  -0.90, 162.60
  8573,31,  31.50,   1.67,  33.17
  8574,31,  24.00,   1.53,  25.53
  8575,31,  92.00,   1.82,  93.82
  8576,31, 139.50,   0.17, 139.67
  8577,30,  44.00,   1.83,  45.83
  8578,31,  13.00,  -0.12,  12.88
  8579,31,  97.00,   1.95,  98.95
  8580,31, 100.50,   1.21, 101.71
  8581,31,  42.00,   1.70,  43.70
  8582,31,  62.50,   1.62,  64.12
  8583,31,  54.00,   1.98,  55.98
  8584,31, 127.00,   0.65, 127.65
  8585,31,  87.50,   1.93,  89.43
  8586,31, 107.00,   1.60, 108.60
  8587,31,  44.50,   1.45,  45.95
  8588,31, 136.00,   0.54, 136.54
  8589,31,  17.00,   0.26,  17.26
  8590,31,  89.00,   2.06,  91.06
  8591,31, 100.00,   1.08, 101.08
  8592,31,  10.00,  -0.50,   9.50
  8593,31,  19.50,   1.52,  21.02
  8594,31,  97.00,   1.95,  98.95
  8595,31,  45.00,   1.20,  46.20
  8596,31, 122.00,   1.14, 123.14
  8597,31,  76.00,   2.03,  78.03
  8598,31,  86.50,   2.18,  88.68
  8599,31, 106.50,   1.47, 107.97
  8600,31, 154.50,  -0.42, 154.08
  8601,31,  12.00,  -0.25,  11.75
  8602,31,  84.50,   1.92,  86.42
  8603,31, 156.50,  -0.54, 155.96
  8604,31, 166.50,  -1.27, 165.23
  8605,31,  78.50,   2.04,  80.54
  8606,31, 113.00,   1.11, 114.11
  8607,31,  36.00,   1.43,  37.43
  8608,31,  91.00,   2.06,  93.06
  8609,31,  23.50,   0.65,  24.15
  8610,31, 145.50,   0.06, 145.56
  8611,31, 148.50,  -0.18, 148.32
  8612,31,  52.50,   1.97,  54.47
  8613,31, 132.50,   0.28, 132.78
  8614,31,  27.50,   1.41,  28.91
  8615,31,  77.00,   2.16,  79.16
  8616,31, 163.50,  -0.40, 163.10
  8617,31, 107.00,   1.10, 108.10
  8618,31,  16.00,   0.13,  16.13
  8619,31,  43.50,   1.95,  45.45
  8620,31,  27.00,   1.79,  28.79
  8621,31,  97.00,   2.08,  99.08
  8622,31,  24.00,   1.03,  25.03
  8623,31, 101.50,   1.71, 103.21
  8624,31, 142.50,   0.18, 142.68
  8625,31, 168.50,  -0.89, 167.61
  8626,31,  87.50,   1.81,  89.31
  8627,31,  22.00,   0.90,  22.90
  8628,31,  96.50,   1.95,  98.45
  8629,31,  37.00,   1.44,  38.44
  8630,31,  65.50,   2.26,  67.76
  8631,31, 103.50,   1.59, 105.09
  8632,31,  66.00,   2.01,  68.01
  8633,31,  67.50,   1.51,  69.01
  8634,31, 102.50,   1.84, 104.34
  8635,31,  10.00,   0.00,  10.00
  8636,31, 118.50,   1.13, 119.63
  8637,31, 150.00,  -0.30, 149.70
  8638,31, 146.00,   0.19, 146.19
  8639,31,  16.00,   0.01,  16.01
  8640,31,  75.50,   2.03,  77.53
  8641,31, 130.00,   0.40, 130.40
  8642,31,  86.50,   2.05,  88.55
  8643,31,  31.50,   1.42,  32.92
  8644,31,  59.50,   1.99,  61.49
  8645,31,  65.50,   1.50,  67.00
  8646,31,  44.00,   1.70,  45.70
  8647,31,  59.00,   1.99,  60.99
  8648,31,  19.00,   0.39,  19.39
  8649,31,  67.50,   2.51,  70.01
  8650,31,  94.50,   1.95,  96.45
  8651,31, 168.00,  -0.89, 167.11
  8652,31, 145.00,   0.56, 145.56
  8653,31, 116.00,   1.37, 117.37
  8654,31, 157.50,  -0.41, 157.09
  8655,31, 100.00,   1.58, 101.58
  8656,31,  91.00,   2.06,  93.06
  8657,31,  65.50,   2.38,  67.88
  8658,31, 111.00,   1.49, 112.49
  8659,31,  54.00,   1.98,  55.98
  8660,31,  42.00,   1.95,  43.95
  8661,31,  61.50,   2.12,  63.62
  8662,30,  45.50,   1.83,  47.33
  8663,31, 100.50,   1.71, 102.21
  8664,31,  15.50,   0.38,  15.88
  8665,31, 127.00,   0.65, 127.65
  8666,31,  68.50,   2.14,  70.64
  8667,31,  95.00,   1.82,  96.82
  8668,31,  56.00,   1.36,  57.36
  8669,31,  20.00,   0.90,  20.90
  8670,31,  16.50,   1.14,  17.64
  8671,31, 144.50,  -0.32, 144.18
  8672,31, 126.00,   0.64, 126.64
  8673,31, 139.50,   0.17, 139.67
  8674,31,  82.00,   1.79,  83.79
  8675,31,  47.50,   1.71,  49.21
  8676,31,  88.50,   2.06,  90.56
  8677,31,  98.00,   1.33,  99.33
  8678,31, 152.00,  -0.42, 151.58
  8679,31, 111.50,   1.36, 112.86
  8680,31,  31.00,   1.42,  32.42
  8681,31,  56.00,   2.23,  58.23
  8682,31, 124.00,   1.01, 125.01
  8683,31, 115.00,   1.49, 116.49
  8684,31, 117.50,   0.75, 118.25
  8685,31, 143.00,   0.06, 143.06
  8686,31,  90.00,   2.06,  92.06
  8687,31,  15.00,   0.01,  15.01
  8688,31,  46.50,   1.96,  48.46
  8689,31, 134.00,   0.41, 134.41
  8690,31,  71.00,   2.02,  73.02
  8691,31,  87.00,   2.06,  89.06
  8692,31, 108.00,   1.10, 109.10
  8693,31, 144.00,   0.18, 144.18
  8694,31,  37.00,   1.56,  38.56
  8695,31, 154.00,  -0.29, 153.71
  8696,31, 156.50,  -0.41, 156.09
  8697,31,  89.00,   2.06,  91.06
  8698,31,  34.00,   1.43,  35.43
  8699,31,  47.50,   1.96,  49.46
  8700,31, 107.50,   1.48, 108.98
  8701,31,  44.00,   1.58,  45.58
  8702,31, 163.50,  -0.77, 162.73
  8703,31, 153.50,  -0.17, 153.33
  8704,31,  53.50,   2.10,  55.60
  8705,31,  97.00,   2.08,  99.08
  8706,31, 126.00,   0.89, 126.89
  8707,29,  80.00,   2.04,  82.04
  8708,31, 122.50,   0.76, 123.26
  8709,31,  63.50,   2.00,  65.50
  8710,31,  25.00,   1.03,  26.03
  8711,31, 115.00,   0.87, 115.87
  8712,31, 158.00,  -0.66, 157.34
  8713,31,  31.00,   1.30,  32.30
  8714,31, 126.50,   0.90, 127.40
  8715,31, 100.00,   1.46, 101.46
  8716,31,  53.00,   1.98,  54.98
  8717,31, 154.00,  -0.42, 153.58
  8718,31, 117.50,   1.12, 118.62
  8719,31,  53.50,   2.10,  55.60
  8720,31, 117.50,   1.38, 118.88
  8721,31, 124.50,   0.64, 125.14
  8722,31,  52.50,   1.97,  54.47
  8723,31,  90.50,   2.06,  92.56
  8724,31,  27.50,   1.41,  28.91
  8725,31,  50.50,   1.97,  52.47
  8726,31, 160.00,  -0.78, 159.22
  8727,31,  23.50,   0.65,  24.15
  8728,31, 132.50,   0.16, 132.66
  8729,31, 116.00,   1.37, 117.37
  8730,31, 129.50,   0.53, 130.03
  8731,31,  82.50,   1.54,  84.04
  8732,31,  74.00,   2.02,  76.02
  8733,31,  31.00,   1.42,  32.42
  8734,31,  18.50,   0.52,  19.02
  8735,31,  96.00,   2.08,  98.08
  8736,31, 117.50,   0.62, 118.12
  8737,31,  35.00,   1.43,  36.43
  8738,31,  37.50,   1.06,  38.56
  8739,31, 112.00,   1.49, 113.49
  8740,31, 111.00,   1.49, 112.49
  8741,31,  75.00,   2.28,  77.28
  8742,31,  49.00,   1.72,  50.72
  8743,31, 159.50,  -0.78, 158.72
  8744,31, 144.50,   0.19, 144.69
  8745,31, 155.00,  -0.42, 154.58
  8746,31, 165.50,  -0.64, 164.86
  8747,31,  16.00,   0.76,  16.76
  8748,31, 146.50,   0.19, 146.69
  8749,31, 163.00,  -0.77, 162.23
  8750,31,  50.00,   1.47,  51.47
  8751,31,  47.00,   1.96,  48.96
  8752,31, 130.50,   0.28, 130.78
  8753,31,  95.00,   1.82,  96.82
  8754,31,  76.50,   1.91,  78.41
  8755,31, 120.00,   1.13, 121.13
  8756,31, 168.00,  -1.26, 166.74
  8757,31,  74.00,   1.65,  75.65
  8758,31,  24.00,   0.65,  24.65
  8759,31, 131.00,   0.53, 131.53
  8760,31,  18.50,   0.27,  18.77
  8761,31,  88.00,   1.68,  89.68
  8762,31, 159.50,  -0.91, 158.59
  8763,31,  73.50,   2.02,  75.52
  8764,31,  17.00,   0.39,  17.39
  8765,31,  43.50,   1.95,  45.45
  8766,31,  70.50,   2.14,  72.64
  8767,31,  39.50,   1.44,  40.94
  8768,31,  36.50,   1.94,  38.44
  8769,31,  71.00,   2.02,  73.02
  8770,31, 169.00,  -1.26, 167.74
  8771,31,  48.50,   1.46,  49.96
